PanProtein	is_ecoli_homolog
pan_10946_v1.0.1_identical	0
pan_10947_v1.0.1_identical	0
pan_10948_v1.0.1_identical	0
pan_10949_v1.0.1_identical	0
pan_10950_v1.0.1_identical	0
pan_10951_v1.0.1_identical	0
pan_10952_v1.0.1_identical	0
pan_10953_v1.0.1_identical	0
pan_10954_v1.0.1_identical	0
pan_10955_v1.0.1_identical	0
pan_10956_v1.0.1_identical	0
pan_10957_v1.0.1_identical	0
pan_10958_v1.0.1_identical	0
pan_10959_v1.0.1_identical	0
pan_10960_v1.0.1_identical	0
pan_10961_v1.0.1_identical	0
pan_10962_v1.0.1_identical	0
pan_10963_v1.0.1_identical	0
pan_10964_v1.0.1_identical	0
pan_10965_v1.0.1_identical	0
pan_10966_v1.0.1_identical	0
pan_10969_v1.0.1_identical	0
pan_10971_v1.0.1_identical	0
pan_10972_v1.0.1_identical	0
pan_10973_v1.0.1_identical	0
pan_10974_v1.0.1_identical	0
pan_10975_v1.0.1_identical	0
pan_10976_v1.0.1_identical	0
pan_10977_v1.0.1_identical	0
pan_10978_v1.0.1_identical	0
pan_10979_v1.0.1_identical	0
pan_10980_v1.0.1_identical	0
pan_10981_v1.0.1_identical	0
pan_10982_v1.0.1_identical	0
pan_10983_v1.0.1_identical	0
pan_10984_v1.0.1_identical	0
pan_10985_v1.0.1_identical	0
pan_10986_v1.0.1_identical	0
pan_10987_v1.0.1_identical	0
pan_10990_v1.0.1_identical	0
pan_10991_v1.0.1_identical	0
pan_10992_v1.0.1_identical	0
pan_10993_v1.0.1_identical	0
pan_10994_v1.0.1_identical	0
pan_10995_v1.0.1_identical	0
pan_10996_v1.0.1_identical	0
pan_10997_v1.0.1_identical	0
pan_10999_v1.0.1_identical	0
pan_11000_v1.0.1_identical	0
pan_11001_v1.0.1_identical	0
pan_11002_v1.0.1_identical	0
pan_11003_v1.0.1_identical	0
pan_11004_v1.0.1_identical	0
pan_11006_v1.0.1_identical	0
pan_11007_v1.0.1_identical	0
pan_11008_v1.0.1_identical	0
pan_11009_v1.0.1_identical	0
pan_11010_v1.0.1_identical	0
pan_11011_v1.0.1_identical	0
pan_11012_v1.0.1_identical	0
pan_11013_v1.0.1_identical	0
pan_11014_v1.0.1_identical	0
pan_11015_v1.0.1_identical	0
pan_11016_v1.0.1_identical	0
pan_11017_v1.0.1_identical	0
pan_11018_v1.0.1_identical	0
pan_11019_v1.0.1_identical	0
pan_11020_v1.0.1_identical	0
pan_11021_v1.0.1_identical	0
pan_11023_v1.0.1_identical	0
pan_11024_v1.0.1_identical	0
pan_11025_v1.0.1_identical	0
pan_11026_v1.0.1_identical	0
pan_11027_v1.0.1_identical	0
pan_11028_v1.0.1_identical	0
pan_11029_v1.0.1_identical	0
pan_11030_v1.0.1_identical	0
pan_11031_v1.0.1_identical	0
pan_11032_v1.0.1_identical	0
pan_11034_v1.0.1_identical	0
pan_11035_v1.0.1_identical	0
pan_11036_v1.0.1_identical	0
pan_11037_v1.0.1_identical	0
pan_11038_v1.0.1_identical	0
pan_11039_v1.0.1_identical	0
pan_11040_v1.0.1_identical	0
pan_11042_v1.0.1_identical	0
pan_11043_v1.0.1_identical	0
pan_11044_v1.0.1_identical	0
pan_11045_v1.0.1_identical	0
pan_11046_v1.0.1_identical	0
pan_11047_v1.0.1_identical	0
pan_11048_v1.0.1_identical	0
pan_11049_v1.0.1_identical	0
pan_11050_v1.0.1_identical	0
pan_11051_v1.0.1_identical	0
pan_11052_v1.0.1_identical	0
pan_11053_v1.0.1_identical	0
pan_11054_v1.0.1_identical	0
pan_11056_v1.0.1_identical	0
pan_11058_v1.0.1_identical	0
pan_11059_v1.0.1_identical	0
pan_11060_v1.0.1_identical	0
pan_11061_v1.0.1_identical	0
pan_11062_v1.0.1_identical	0
pan_11064_v1.0.1_identical	0
pan_11066_v1.0.1_identical	0
pan_11067_v1.0.1_identical	0
pan_11068_v1.0.1_identical	0
pan_11069_v1.0.1_identical	0
pan_11071_v1.0.1_identical	0
pan_11072_v1.0.1_identical	0
pan_11073_v1.0.1_identical	0
pan_11074_v1.0.1_identical	0
pan_11075_v1.0.1_identical	0
pan_11076_v1.0.1_identical	0
pan_11077_v1.0.1_identical	0
pan_11078_v1.0.1_identical	0
pan_11079_v1.0.1_identical	0
pan_11080_v1.0.1_identical	0
pan_11083_v1.0.1_identical	0
pan_11084_v1.0.1_identical	0
pan_11085_v1.0.1_identical	0
pan_11086_v1.0.1_identical	0
pan_11087_v1.0.1_identical	0
pan_11088_v1.0.1_identical	0
pan_11089_v1.0.1_identical	0
pan_11093_v1.0.1_identical	0
pan_11095_v1.0.1_identical	0
pan_11098_v1.0.1_identical	0
pan_11099_v1.0.1_identical	0
pan_11100_v1.0.1_identical	0
pan_11101_v1.0.1_identical	0
pan_11102_v1.0.1_identical	0
pan_11103_v1.0.1_identical	0
pan_11104_v1.0.1_identical	0
pan_11105_v1.0.1_identical	0
pan_11106_v1.0.1_identical	0
pan_11107_v1.0.1_identical	0
pan_11108_v1.0.1_identical	0
pan_11109_v1.0.1_identical	0
pan_11110_v1.0.1_identical	0
pan_11111_v1.0.1_identical	0
pan_11112_v1.0.1_identical	0
pan_11113_v1.0.1_identical	0
pan_11114_v1.0.1_identical	0
pan_11115_v1.0.1_identical	0
pan_11116_v1.0.1_identical	0
pan_11117_v1.0.1_identical	0
pan_11118_v1.0.1_identical	0
pan_11120_v1.0.1_identical	0
pan_11125_v1.0.1_identical	0
pan_11126_v1.0.1_identical	0
pan_11127_v1.0.1_identical	0
pan_11128_v1.0.1_identical	0
pan_11132_v1.0.1_identical	0
pan_11136_v1.0.1_identical	0
pan_11137_v1.0.1_identical	0
pan_11138_v1.0.1_identical	0
pan_11140_v1.0.1_identical	0
pan_11142_v1.0.1_identical	0
pan_11143_v1.0.1_identical	0
pan_11144_v1.0.1_identical	0
pan_11145_v1.0.1_identical	0
pan_11150_v1.0.1_identical	0
pan_11151_v1.0.1_identical	0
pan_11152_v1.0.1_identical	0
pan_11153_v1.0.1_identical	0
pan_11154_v1.0.1_identical	0
pan_11155_v1.0.1_identical	0
pan_11156_v1.0.1_identical	0
pan_11157_v1.0.1_identical	0
pan_11158_v1.0.1_identical	0
pan_11159_v1.0.1_identical	0
pan_11160_v1.0.1_identical	0
pan_11162_v1.0.1_identical	0
pan_11163_v1.0.1_identical	0
pan_11164_v1.0.1_identical	0
pan_11165_v1.0.1_identical	0
pan_11166_v1.0.1_identical	0
pan_11167_v1.0.1_identical	0
pan_11168_v1.0.1_identical	0
pan_11169_v1.0.1_identical	0
pan_11170_v1.0.1_identical	0
pan_11171_v1.0.1_identical	0
pan_11172_v1.0.1_identical	0
pan_11173_v1.0.1_identical	0
pan_11174_v1.0.1_identical	0
pan_11175_v1.0.1_identical	0
pan_11178_v1.0.1_identical	0
pan_11180_v1.0.1_identical	0
pan_11181_v1.0.1_identical	0
pan_11183_v1.0.1_identical	0
pan_11184_v1.0.1_identical	0
pan_11185_v1.0.1_identical	0
pan_11186_v1.0.1_identical	0
pan_11187_v1.0.1_identical	0
pan_11188_v1.0.1_identical	0
pan_11189_v1.0.1_identical	0
pan_11190_v1.0.1_identical	0
pan_11191_v1.0.1_identical	0
pan_11192_v1.0.1_identical	0
pan_11193_v1.0.1_identical	0
pan_11194_v1.0.1_identical	0
pan_11195_v1.0.1_identical	0
pan_11196_v1.0.1_identical	0
pan_11197_v1.0.1_identical	0
pan_11198_v1.0.1_identical	0
pan_11199_v1.0.1_identical	0
pan_11200_v1.0.1_identical	0
pan_11201_v1.0.1_identical	0
pan_11202_v1.0.1_identical	0
pan_11203_v1.0.1_identical	0
pan_11204_v1.0.1_identical	0
pan_11205_v1.0.1_identical	0
pan_11206_v1.0.1_identical	0
pan_11207_v1.0.1_identical	0
pan_11208_v1.0.1_identical	0
pan_11209_v1.0.1_identical	0
pan_11210_v1.0.1_identical	0
pan_11211_v1.0.1_identical	0
pan_11212_v1.0.1_identical	0
pan_11213_v1.0.1_identical	0
pan_11214_v1.0.1_identical	0
pan_11215_v1.0.1_identical	0
pan_11216_v1.0.1_identical	0
pan_11217_v1.0.1_identical	0
pan_11218_v1.0.1_identical	0
pan_11219_v1.0.1_identical	0
pan_11220_v1.0.1_identical	0
pan_11221_v1.0.1_identical	0
pan_11222_v1.0.1_identical	0
pan_11223_v1.0.1_identical	0
pan_11226_v1.0.1_identical	0
pan_11228_v1.0.1_identical	0
pan_11230_v1.0.1_identical	0
pan_11231_v1.0.1_identical	0
pan_11232_v1.0.1_identical	0
pan_11233_v1.0.1_identical	0
pan_11235_v1.0.1_identical	0
pan_11238_v1.0.1_identical	0
pan_11240_v1.0.1_identical	1
pan_11241_v1.0.1_identical	0
pan_11242_v1.0.1_identical	0
pan_11243_v1.0.1_identical	0
pan_11244_v1.0.1_identical	1
pan_11246_v1.0.1_identical	0
pan_11247_v1.0.1_identical	0
pan_11249_v1.0.1_identical	0
pan_11250_v1.0.1_identical	0
pan_11251_v1.0.1_identical	0
pan_11252_v1.0.1_identical	0
pan_11254_v1.0.1_identical	0
pan_11255_v1.0.1_identical	0
pan_11256_v1.0.1_identical	0
pan_11257_v1.0.1_identical	0
pan_11258_v1.0.1_identical	0
pan_11259_v1.0.1_identical	0
pan_11260_v1.0.1_identical	0
pan_11261_v1.0.1_identical	0
pan_11263_v1.0.1_identical	0
pan_11264_v1.0.1_identical	0
pan_11266_v1.0.1_identical	0
pan_11267_v1.0.1_identical	0
pan_11268_v1.0.1_identical	0
pan_11269_v1.0.1_identical	0
pan_11270_v1.0.1_identical	0
pan_11271_v1.0.1_identical	0
pan_11273_v1.0.1_identical	0
pan_11275_v1.0.1_identical	0
pan_11276_v1.0.1_identical	0
pan_11277_v1.0.1_identical	0
pan_11278_v1.0.1_identical	0
pan_11279_v1.0.1_identical	0
pan_11280_v1.0.1_identical	0
pan_11281_v1.0.1_identical	0
pan_11282_v1.0.1_identical	0
pan_11283_v1.0.1_identical	0
pan_11285_v1.0.1_identical	0
pan_11287_v1.0.1_identical	0
pan_11288_v1.0.1_identical	0
pan_11290_v1.0.1_identical	0
pan_11292_v1.0.1_identical	0
pan_11294_v1.0.1_identical	0
pan_11295_v1.0.1_identical	0
pan_11299_v1.0.1_identical	0
pan_11303_v1.0.1_identical	0
pan_11306_v1.0.1_identical	0
pan_11310_v1.0.1_identical	0
pan_11311_v1.0.1_identical	0
pan_11312_v1.0.1_identical	0
pan_11315_v1.0.1_identical	0
pan_11316_v1.0.1_identical	0
pan_11317_v1.0.1_identical	0
pan_11321_v1.0.1_identical	0
pan_11324_v1.0.1_identical	0
pan_11325_v1.0.1_identical	0
pan_11326_v1.0.1_identical	0
pan_11327_v1.0.1_identical	0
pan_11330_v1.0.1_identical	0
pan_11331_v1.0.1_identical	0
pan_11332_v1.0.1_identical	0
pan_11333_v1.0.1_identical	0
pan_11335_v1.0.1_identical	0
pan_11336_v1.0.1_identical	0
pan_11338_v1.0.1_identical	0
pan_11339_v1.0.1_identical	0
pan_11342_v1.0.1_identical	0
pan_11343_v1.0.1_identical	0
pan_11344_v1.0.1_identical	0
pan_11346_v1.0.1_identical	0
pan_11347_v1.0.1_identical	0
pan_11348_v1.0.1_identical	0
pan_11350_v1.0.1_identical	0
pan_11351_v1.0.1_identical	0
pan_11354_v1.0.1_identical	0
pan_11355_v1.0.1_identical	0
pan_11356_v1.0.1_identical	0
pan_11357_v1.0.1_identical	0
pan_11358_v1.0.1_identical	0
pan_11359_v1.0.1_identical	0
pan_11360_v1.0.1_identical	0
pan_11361_v1.0.1_identical	0
pan_11362_v1.0.1_identical	0
pan_11363_v1.0.1_identical	0
pan_11364_v1.0.1_identical	0
pan_11365_v1.0.1_identical	0
pan_11366_v1.0.1_identical	0
pan_11367_v1.0.1_identical	0
pan_11368_v1.0.1_identical	0
pan_11369_v1.0.1_identical	0
pan_11370_v1.0.1_identical	0
pan_11371_v1.0.1_identical	0
pan_11372_v1.0.1_identical	0
pan_11373_v1.0.1_identical	0
pan_11374_v1.0.1_identical	0
pan_11375_v1.0.1_identical	0
pan_11376_v1.0.1_identical	0
pan_11377_v1.0.1_identical	0
pan_11378_v1.0.1_identical	0
pan_11379_v1.0.1_identical	0
pan_11380_v1.0.1_identical	0
pan_11381_v1.0.1_identical	0
pan_11382_v1.0.1_identical	0
pan_11383_v1.0.1_identical	0
pan_11384_v1.0.1_identical	0
pan_11385_v1.0.1_identical	0
pan_11386_v1.0.1_identical	0
pan_11387_v1.0.1_identical	0
pan_11388_v1.0.1_identical	0
pan_11389_v1.0.1_identical	0
pan_11390_v1.0.1_identical	0
pan_11391_v1.0.1_identical	0
pan_11392_v1.0.1_identical	0
pan_11393_v1.0.1_identical	0
pan_11394_v1.0.1_identical	0
pan_11395_v1.0.1_identical	0
pan_11396_v1.0.1_identical	0
pan_11397_v1.0.1_identical	0
pan_11400_v1.0.1_identical	0
pan_11403_v1.0.1_identical	0
pan_11404_v1.0.1_identical	0
pan_11405_v1.0.1_identical	0
pan_11406_v1.0.1_identical	0
pan_11407_v1.0.1_identical	0
pan_11408_v1.0.1_identical	0
pan_11409_v1.0.1_identical	0
pan_11410_v1.0.1_identical	0
pan_11411_v1.0.1_identical	0
pan_11412_v1.0.1_identical	0
pan_11413_v1.0.1_identical	0
pan_11414_v1.0.1_identical	0
pan_11415_v1.0.1_identical	0
pan_11416_v1.0.1_identical	0
pan_11417_v1.0.1_identical	0
pan_11418_v1.0.1_identical	0
pan_11419_v1.0.1_identical	0
pan_11420_v1.0.1_identical	0
pan_11421_v1.0.1_identical	0
pan_11422_v1.0.1_identical	0
pan_11423_v1.0.1_identical	0
pan_11424_v1.0.1_identical	0
pan_11425_v1.0.1_identical	0
pan_11427_v1.0.1_identical	0
pan_11428_v1.0.1_identical	0
pan_11429_v1.0.1_identical	0
pan_11430_v1.0.1_identical	0
pan_11433_v1.0.1_identical	0
pan_11435_v1.0.1_identical	0
pan_11436_v1.0.1_identical	0
pan_11437_v1.0.1_identical	0
pan_11438_v1.0.1_identical	0
pan_11440_v1.0.1_identical	0
pan_11443_v1.0.1_identical	0
pan_11448_v1.0.1_identical	0
pan_11449_v1.0.1_identical	0
pan_11450_v1.0.1_identical	0
pan_11451_v1.0.1_identical	0
pan_11452_v1.0.1_identical	0
pan_11454_v1.0.1_identical	0
pan_11455_v1.0.1_identical	0
pan_11457_v1.0.1_identical	0
pan_11458_v1.0.1_identical	0
pan_11459_v1.0.1_identical	0
pan_11460_v1.0.1_identical	0
pan_11461_v1.0.1_identical	0
pan_11462_v1.0.1_identical	0
pan_11463_v1.0.1_identical	0
pan_11464_v1.0.1_identical	0
pan_11465_v1.0.1_identical	0
pan_11466_v1.0.1_identical	0
pan_11467_v1.0.1_identical	0
pan_11468_v1.0.1_identical	0
pan_11469_v1.0.1_identical	0
pan_11472_v1.0.1_identical	0
pan_11473_v1.0.1_identical	0
pan_11474_v1.0.1_identical	0
pan_11476_v1.0.1_identical	0
pan_11477_v1.0.1_identical	0
pan_11478_v1.0.1_identical	0
pan_11479_v1.0.1_identical	0
pan_11481_v1.0.1_identical	0
pan_11482_v1.0.1_identical	0
pan_11483_v1.0.1_identical	0
pan_11485_v1.0.1_identical	0
pan_11486_v1.0.1_identical	0
pan_11487_v1.0.1_identical	0
pan_11488_v1.0.1_identical	0
pan_11489_v1.0.1_identical	0
pan_11490_v1.0.1_identical	0
pan_11491_v1.0.1_identical	0
pan_11494_v1.0.1_identical	0
pan_11495_v1.0.1_identical	0
pan_11496_v1.0.1_identical	0
pan_11500_v1.0.1_identical	0
pan_11501_v1.0.1_identical	0
pan_11502_v1.0.1_identical	0
pan_11503_v1.0.1_identical	0
pan_11505_v1.0.1_identical	0
pan_11507_v1.0.1_identical	0
pan_11510_v1.0.1_identical	0
pan_11511_v1.0.1_identical	0
pan_11512_v1.0.1_identical	0
pan_11516_v1.0.1_identical	0
pan_11518_v1.0.1_identical	0
pan_11520_v1.0.1_identical	0
pan_11521_v1.0.1_identical	0
pan_11522_v1.0.1_identical	0
pan_11523_v1.0.1_identical	0
pan_11528_v1.0.1_identical	0
pan_11529_v1.0.1_identical	0
pan_11530_v1.0.1_identical	0
pan_11531_v1.0.1_identical	0
pan_11538_v1.0.1_identical	0
pan_11541_v1.0.1_identical	0
pan_11543_v1.0.1_identical	0
pan_11544_v1.0.1_identical	0
pan_11548_v1.0.1_identical	0
pan_11549_v1.0.1_identical	0
pan_11551_v1.0.1_identical	0
pan_11554_v1.0.1_identical	0
pan_11556_v1.0.1_identical	0
pan_11559_v1.0.1_identical	0
pan_11560_v1.0.1_identical	0
pan_11561_v1.0.1_identical	0
pan_11563_v1.0.1_identical	0
pan_11564_v1.0.1_identical	0
pan_11566_v1.0.1_identical	0
pan_11568_v1.0.1_identical	0
pan_11575_v1.0.1_identical	0
pan_11576_v1.0.1_identical	0
pan_11578_v1.0.1_identical	0
pan_11582_v1.0.1_identical	0
pan_11583_v1.0.1_identical	0
pan_11584_v1.0.1_identical	0
pan_11585_v1.0.1_identical	0
pan_11587_v1.0.1_identical	0
pan_11588_v1.0.1_identical	0
pan_11592_v1.0.1_identical	0
pan_11593_v1.0.1_identical	0
pan_11596_v1.0.1_identical	0
pan_11597_v1.0.1_identical	0
pan_11598_v1.0.1_identical	0
pan_11599_v1.0.1_identical	0
pan_11600_v1.0.1_identical	0
pan_11601_v1.0.1_identical	0
pan_11602_v1.0.1_identical	0
pan_11603_v1.0.1_identical	0
pan_11608_v1.0.1_identical	0
pan_11611_v1.0.1_identical	0
pan_11612_v1.0.1_identical	0
pan_11613_v1.0.1_identical	0
pan_11616_v1.0.1_identical	0
pan_11622_v1.0.1_identical	0
pan_11625_v1.0.1_identical	0
pan_11627_v1.0.1_identical	0
pan_11628_v1.0.1_identical	0
pan_11629_v1.0.1_identical	0
pan_11632_v1.0.1_identical	0
pan_11633_v1.0.1_identical	0
pan_11634_v1.0.1_identical	0
pan_11635_v1.0.1_identical	0
pan_11636_v1.0.1_identical	0
pan_11637_v1.0.1_identical	0
pan_11639_v1.0.1_identical	0
pan_11640_v1.0.1_identical	0
pan_11641_v1.0.1_identical	0
pan_11642_v1.0.1_identical	0
pan_11643_v1.0.1_identical	0
pan_11644_v1.0.1_identical	0
pan_11645_v1.0.1_identical	0
pan_11646_v1.0.1_identical	0
pan_11647_v1.0.1_identical	0
pan_11648_v1.0.1_identical	0
pan_11649_v1.0.1_identical	0
pan_11650_v1.0.1_identical	0
pan_11652_v1.0.1_identical	0
pan_11653_v1.0.1_identical	0
pan_11654_v1.0.1_identical	0
pan_11655_v1.0.1_identical	0
pan_11656_v1.0.1_identical	0
pan_11658_v1.0.1_identical	0
pan_11659_v1.0.1_identical	0
pan_11660_v1.0.1_identical	0
pan_11662_v1.0.1_identical	0
pan_11663_v1.0.1_identical	0
pan_11664_v1.0.1_identical	0
pan_11665_v1.0.1_identical	0
pan_11666_v1.0.1_identical	0
pan_11668_v1.0.1_identical	0
pan_11669_v1.0.1_identical	0
pan_11670_v1.0.1_identical	0
pan_11671_v1.0.1_identical	0
pan_11672_v1.0.1_identical	0
pan_11673_v1.0.1_identical	0
pan_11674_v1.0.1_identical	0
pan_11675_v1.0.1_identical	0
pan_11678_v1.0.1_identical	0
pan_11680_v1.0.1_identical	1
pan_11681_v1.0.1_identical	0
pan_11682_v1.0.1_identical	0
pan_11683_v1.0.1_identical	0
pan_11684_v1.0.1_identical	0
pan_11686_v1.0.1_identical	0
pan_11687_v1.0.1_identical	0
pan_11688_v1.0.1_identical	0
pan_11689_v1.0.1_identical	0
pan_11690_v1.0.1_identical	0
pan_11691_v1.0.1_identical	0
pan_11692_v1.0.1_identical	0
pan_11693_v1.0.1_identical	0
pan_11695_v1.0.1_identical	0
pan_11696_v1.0.1_identical	0
pan_11697_v1.0.1_identical	0
pan_11698_v1.0.1_identical	0
pan_11699_v1.0.1_identical	0
pan_11700_v1.0.1_identical	0
pan_11701_v1.0.1_identical	0
pan_11702_v1.0.1_identical	0
pan_11703_v1.0.1_identical	0
pan_11704_v1.0.1_identical	0
pan_11706_v1.0.1_identical	0
pan_11707_v1.0.1_identical	0
pan_11708_v1.0.1_identical	0
pan_11709_v1.0.1_identical	0
pan_11710_v1.0.1_identical	0
pan_11711_v1.0.1_identical	0
pan_11712_v1.0.1_identical	0
pan_11713_v1.0.1_identical	0
pan_11714_v1.0.1_identical	0
pan_11715_v1.0.1_identical	0
pan_11716_v1.0.1_identical	0
pan_11718_v1.0.1_identical	0
pan_11719_v1.0.1_identical	0
pan_11720_v1.0.1_identical	0
pan_11722_v1.0.1_identical	0
pan_11723_v1.0.1_identical	0
pan_11724_v1.0.1_identical	0
pan_11725_v1.0.1_identical	0
pan_11726_v1.0.1_identical	0
pan_11728_v1.0.1_identical	0
pan_11729_v1.0.1_identical	0
pan_11730_v1.0.1_identical	0
pan_11731_v1.0.1_identical	0
pan_11732_v1.0.1_identical	0
pan_11733_v1.0.1_identical	0
pan_11734_v1.0.1_identical	0
pan_11735_v1.0.1_identical	0
pan_11736_v1.0.1_identical	0
pan_11737_v1.0.1_identical	0
pan_11738_v1.0.1_identical	0
pan_11739_v1.0.1_identical	0
pan_11740_v1.0.1_identical	0
pan_11741_v1.0.1_identical	0
pan_11742_v1.0.1_identical	0
pan_11743_v1.0.1_identical	0
pan_11744_v1.0.1_identical	0
pan_11745_v1.0.1_identical	0
pan_11746_v1.0.1_identical	0
pan_11747_v1.0.1_identical	0
pan_11748_v1.0.1_identical	0
pan_11749_v1.0.1_identical	0
pan_11750_v1.0.1_identical	0
pan_11751_v1.0.1_identical	0
pan_11752_v1.0.1_identical	0
pan_11753_v1.0.1_identical	0
pan_11754_v1.0.1_identical	0
pan_11755_v1.0.1_identical	0
pan_11756_v1.0.1_identical	0
pan_11757_v1.0.1_identical	0
pan_11758_v1.0.1_identical	0
pan_11759_v1.0.1_identical	0
pan_11760_v1.0.1_identical	0
pan_11761_v1.0.1_identical	0
pan_11765_v1.0.1_identical	1
pan_11769_v1.0.1_identical	1
pan_11770_v1.0.1_identical	0
pan_11771_v1.0.1_identical	0
pan_11772_v1.0.1_identical	0
pan_11774_v1.0.1_identical	0
pan_11775_v1.0.1_identical	0
pan_11777_v1.0.1_identical	1
pan_11778_v1.0.1_identical	0
pan_11781_v1.0.1_identical	0
pan_11782_v1.0.1_identical	0
pan_11783_v1.0.1_identical	0
pan_11784_v1.0.1_identical	0
pan_11788_v1.0.1_identical	0
pan_11790_v1.0.1_identical	0
pan_11792_v1.0.1_identical	0
pan_11793_v1.0.1_identical	0
pan_11794_v1.0.1_identical	0
pan_11795_v1.0.1_identical	1
pan_11796_v1.0.1_identical	1
pan_11797_v1.0.1_identical	0
pan_11798_v1.0.1_identical	0
pan_11799_v1.0.1_identical	0
pan_11800_v1.0.1_identical	0
pan_11801_v1.0.1_identical	0
pan_11802_v1.0.1_identical	0
pan_11803_v1.0.1_identical	0
pan_11805_v1.0.1_identical	0
pan_11811_v1.0.1_identical	0
pan_11812_v1.0.1_identical	0
pan_11813_v1.0.1_identical	0
pan_11819_v1.0.1_identical	0
pan_11821_v1.0.1_identical	0
pan_11823_v1.0.1_identical	0
pan_11824_v1.0.1_identical	0
pan_11825_v1.0.1_identical	0
pan_11826_v1.0.1_identical	0
pan_11829_v1.0.1_identical	1
pan_11831_v1.0.1_identical	0
pan_11832_v1.0.1_identical	0
pan_11834_v1.0.1_identical	0
pan_11835_v1.0.1_identical	0
pan_11836_v1.0.1_identical	0
pan_11837_v1.0.1_identical	0
pan_11838_v1.0.1_identical	0
pan_11841_v1.0.1_identical	0
pan_11844_v1.0.1_identical	0
pan_11846_v1.0.1_identical	0
pan_11848_v1.0.1_identical	0
pan_11849_v1.0.1_identical	0
pan_11850_v1.0.1_identical	0
pan_11851_v1.0.1_identical	0
pan_11852_v1.0.1_identical	0
pan_11853_v1.0.1_identical	0
pan_11854_v1.0.1_identical	0
pan_11855_v1.0.1_identical	0
pan_11856_v1.0.1_identical	0
pan_11857_v1.0.1_identical	0
pan_11858_v1.0.1_identical	0
pan_11860_v1.0.1_identical	0
pan_11861_v1.0.1_identical	0
pan_11862_v1.0.1_identical	0
pan_11863_v1.0.1_identical	0
pan_11864_v1.0.1_identical	0
pan_11865_v1.0.1_identical	0
pan_11866_v1.0.1_identical	0
pan_11867_v1.0.1_identical	0
pan_11868_v1.0.1_identical	0
pan_11871_v1.0.1_identical	0
pan_11872_v1.0.1_identical	0
pan_11873_v1.0.1_identical	0
pan_11877_v1.0.1_identical	0
pan_11880_v1.0.1_identical	0
pan_11882_v1.0.1_identical	0
pan_11883_v1.0.1_identical	0
pan_11885_v1.0.1_identical	0
pan_11887_v1.0.1_identical	0
pan_11888_v1.0.1_identical	0
pan_11889_v1.0.1_identical	0
pan_11899_v1.0.1_identical	0
pan_11900_v1.0.1_identical	0
pan_11903_v1.0.1_identical	1
pan_11904_v1.0.1_identical	0
pan_11906_v1.0.1_identical	0
pan_11907_v1.0.1_identical	0
pan_11909_v1.0.1_identical	0
pan_11910_v1.0.1_identical	0
pan_11911_v1.0.1_identical	0
pan_11912_v1.0.1_identical	1
pan_11914_v1.0.1_identical	1
pan_11916_v1.0.1_identical	0
pan_11917_v1.0.1_identical	0
pan_11918_v1.0.1_identical	0
pan_11919_v1.0.1_identical	0
pan_11923_v1.0.1_identical	0
pan_11924_v1.0.1_identical	0
pan_11928_v1.0.1_identical	0
pan_11929_v1.0.1_identical	0
pan_11931_v1.0.1_identical	0
pan_11932_v1.0.1_identical	0
pan_11933_v1.0.1_identical	0
pan_11934_v1.0.1_identical	0
pan_11935_v1.0.1_identical	0
pan_11936_v1.0.1_identical	0
pan_11937_v1.0.1_identical	0
pan_11938_v1.0.1_identical	0
pan_11939_v1.0.1_identical	0
pan_11940_v1.0.1_identical	0
pan_11941_v1.0.1_identical	0
pan_11942_v1.0.1_identical	0
pan_11944_v1.0.1_identical	0
pan_11945_v1.0.1_identical	0
pan_11946_v1.0.1_identical	0
pan_11948_v1.0.1_identical	0
pan_11949_v1.0.1_identical	0
pan_11950_v1.0.1_identical	0
pan_11951_v1.0.1_identical	0
pan_11952_v1.0.1_identical	0
pan_11953_v1.0.1_identical	0
pan_11954_v1.0.1_identical	0
pan_11955_v1.0.1_identical	0
pan_11956_v1.0.1_identical	0
pan_11957_v1.0.1_identical	0
pan_11958_v1.0.1_identical	0
pan_11959_v1.0.1_identical	0
pan_11960_v1.0.1_identical	0
pan_11961_v1.0.1_identical	0
pan_11962_v1.0.1_identical	0
pan_11963_v1.0.1_identical	0
pan_11964_v1.0.1_identical	0
pan_11965_v1.0.1_identical	0
pan_11966_v1.0.1_identical	0
pan_11967_v1.0.1_identical	0
pan_11969_v1.0.1_identical	0
pan_11970_v1.0.1_identical	1
pan_11973_v1.0.1_identical	0
pan_11974_v1.0.1_identical	0
pan_11977_v1.0.1_identical	0
pan_11979_v1.0.1_identical	0
pan_11980_v1.0.1_identical	0
pan_11985_v1.0.1_identical	0
pan_11988_v1.0.1_identical	0
pan_11990_v1.0.1_identical	0
pan_11992_v1.0.1_identical	0
pan_11993_v1.0.1_identical	0
pan_11995_v1.0.1_identical	0
pan_11999_v1.0.1_identical	0
pan_12001_v1.0.1_identical	0
pan_12003_v1.0.1_identical	0
pan_12004_v1.0.1_identical	0
pan_12007_v1.0.1_identical	0
pan_12008_v1.0.1_identical	0
pan_12013_v1.0.1_identical	0
pan_12014_v1.0.1_identical	0
pan_12018_v1.0.1_identical	0
pan_12020_v1.0.1_identical	0
pan_12022_v1.0.1_identical	0
pan_12023_v1.0.1_identical	0
pan_12026_v1.0.1_identical	0
pan_12028_v1.0.1_identical	0
pan_12030_v1.0.1_identical	0
pan_12031_v1.0.1_identical	0
